arc_length,density,velocity_0,velocity_1,velocity_2
1.04960000515,0.000626333126385,-6.52115110777e-18,0.16367807365,-0.0697289772266
1.05279994011,0.000625157479687,-2.30958697875e-17,0.164357875488,-0.069729490639
1.05599999428,0.000623982698958,-4.94908861626e-17,0.165038170336,-0.0697300048629
1.05920004845,0.000622807918228,-7.58859025378e-17,0.165718465184,-0.0697305190867
1.06239998341,0.000621638303224,-6.26882099828e-17,0.166401730632,-0.0697310382304
1.06559991837,0.000620470410097,-3.62931936077e-17,0.167085986261,-0.069731559014
1.06879997253,0.000619302516969,-9.89817723252e-18,0.16777024189,-0.0697320797976
1.0720000267,0.000618138903342,0,0.168456983294,-0.0697326047237
1.07519996166,0.000616977857435,0,0.169145216176,-0.0697331321354
1.07839989662,0.000615816811528,0,0.169833449057,-0.0697336595471
1.08159995079,0.00061465916911,1.34321919061e-17,0.170523678797,-0.069734190307
1.08480000496,0.000613504908778,4.02974514113e-17,0.171215918346,-0.0697347244251
